,Retweets,Favorites,Followers,ScreenName,Text
5698,9,2,3749457,DolarToday,¡Interferón alfa-2b! no es un fármaco cubano ni se donó a China https://t.co/wLGl72mo5k
6795,8,3,3749457,DolarToday,"¡De Nuevo! China continúan vendiendo murciélagos para comer pese al peligro sanitario por el coronavirus https://t.co/gagv5luaYV
   #29Mar"
3887,7,5,3749457,DolarToday,#EEUU ofrece visas de trabajo por el coronavirus https://t.co/ye3jUFZMBe
6252,23,15,3749457,DolarToday,"El Coronavirus no puede ser excusa para el “criminal racionamiento” de combustible que existe en Venez https://t.co/PwW0cNZGcr
   #29Mar"
1942,32,24,3749456,DolarToday,Interferón alfa-2b no es un fármaco cubano ni se donó a China https://t.co/wLGl72mo5k
718,69,27,3749456,DolarToday,China continúan vendiendo murciélagos para comer pese al peligro sanitario por el coronavirus https://t.co/gagv5luaYV.   #29Mar
2053,4553,23830,3745756,Alyssa_Milano,"He’s tweeting about his ratings in the middle of a pandemic.

This is the most hurtful President of our time.

I don’t understand how anyone can support him. If you do, please open your eyes and heart to those who are suffering *because* of him.

Request a mail-in ballot now."
1508,458,801,3743298,IngrahamAngle,"Germany finance minister found dead, apparently committed suicide over COVID 19 fear https://t.co/bUT0RpCSQn"
10490,49,251,3685794,EduMinOfIndia,"We are leaving no stone unturned to make sure you have ALL the educational resources you need to keep your learning afloat during #lockdown.

What are you waiting for, explore @SWAYAMMHRD now: https://t.co/6tnaq2G3QW

#COVID2019
#Lockdown21 https://t.co/jGyhew3ZfW"
8111,644,2013,3677981,jorgeramosnews,"Mi columna: 

Periodismo en la era del virus 

- 28 de Mar. 

Cuestionar al presidente por sus errores en la lucha contra el coronavirus no significa que hay planes golpistas o para golpetearlo. No estar de acuerdo con él -y decírselo- puede salvar vidas.  https://t.co/A4A7B6WF0T"
8544,451,8964,3670707,miakhalifa,"Am I too late, Play-By-Play King? @Buck #StayHome https://t.co/y0pnnLlyiN"
12446,331,467,3654547,SaharaReporters,"BREAKING: Two Nigerian Soldiers Test Positive For #Coronavirus In Borno | Sahara Reporters
Two Nigerian soldiers have tested positive for Coronavirus in Monguno, Borno State, SaharaReporters can confirm. The duo, who returned to camp after...
READ MORE: https://t.co/8akE3LR3HT https://t.co/r2cFGAedUy"
3778,734,985,3654539,SaharaReporters,BREAKING: Two Nigerian Soldiers Test Positive For Coronavirus In Borno | Sahara Reporters https://t.co/8akE3LR3HT
8052,2702,4144,3648594,SadhguruJV,"A Man who brought much Laughter and Wisdom to a generation of people. I immensely enjoyed his most fascinating work, a life spent well. By the way #Coronavirus was mentioned  a few years ago in his work. -Sg #AlbertUderzo #Asterix 
https://t.co/yfYPn4yeZy"
6021,640,1284,3635183,NateSilver538,"The Netherlands flirted with using a herd immunity strategy and now their case fatality rate is 7%. 

https://t.co/5plSdXJbMK

https://t.co/7R0xgUu7QL"
4250,2313,14384,3635183,NateSilver538,"re: coronavirus response, I think people probably ought to do a better job of distinguishing ""Did a poor job of anticipating what would happen given uncertain evidence"" vs. ""Didn't act even when the evidence was clear"". The latter is a lot more deserving of scorn."
3101,1640,6410,3633809,kegblgnunfaedh,"Dear corona

Credit tiktok/tante_moji https://t.co/WbexPAdjwt"
826,790,8990,3609973,charli_xcx,i was in the midst of planning a special true romance show... obviously i had to put all conversations &amp; plans on hold... but i had asked u guys to send me some of ur fav pics of baby me from the TR era... these were some of my favs... enjoy the throwback and #stayhome 💜 https://t.co/QRVDaDU2RN
7376,7626,24840,3608711,iamkarendavila,I'm not sure which is worse... the DOH making this kind of mistake at a crucial time like this or the government possibly just not wanting to offend China. https://t.co/Wj4dygwA8d
2240,976,2253,3584056,LANACION,Un Nobel de Economía propone testeos masivos para frenar el coronavirus: “Es más barato que destruir la economía” https://t.co/gZw35BqRhL https://t.co/1dvHgB8GUq
7883,100,334,3584055,LANACION,Coronavirus: piden usar hoteles de los Kirchner para alojar enfermos https://t.co/4tvYsiEzm4 https://t.co/rZrjEDKA7i
12054,763,1115,3584055,LANACION,Coronavirus: afirman que volvió la venta de carne de murciélagos en China https://t.co/wgjf1GOmBY https://t.co/FHjhNRm5Ey
1219,4,10,3557649,Independent,Politics Explained: Is the government behind the curve in tackling the coronavirus outbreak? https://t.co/hyg2esRKVP
6833,274,777,3557646,Independent,Crazy Rich Asians star Nico Santos 'devastated' after stepfather dies from coronavirus https://t.co/bQZn9RdiN1
6254,890,1083,3557646,Independent,China’s youth resisting Communist Party in wake of coronavirus chaos https://t.co/cFkPBkzTBe
12541,29,51,3528747,guardiannews,Coronavirus survivors’ blood plasma could be used to fight infection https://t.co/CKwIWGvBUw
4089,49,43,3528743,guardiannews,Churchgoers all over world ignore physical distancing advice https://t.co/vO3FvL84Ed
116,693,1178,3510749,ActualidadRT,"Wuhan reabre estaciones de tren y metro, marcando el fin del cierre

En lo que parece ser el fin de las severas medidas de contención, Wuhan ha acogido con satisfacción la llegada de trenes y ha reabierto sus líneas de metro, después de casi 2 meses de cierre completo https://t.co/UPDE3JOpZK"
1237,44,53,3510749,ActualidadRT,Ya van 702 enfermos y 10 muertes por coronavirus en Colombia https://t.co/XdSkB4AMkD
2377,196,518,3510749,ActualidadRT,"Tres montañeros se aíslan en una casa de árbol

Tres amigos de la provincia turca de Manisa se han trasladado a las montañas como precaución contra el coronavirus, construyendo una casa de árbol y un campamento totalmente funcional. https://t.co/UGa49o2MLX"
7258,554,545,3510748,ActualidadRT,"EE.UU. traslada parte de su Comando Norte al ""búnker más seguro del mundo"" por temor al covid-19 https://t.co/CafOizTcFn"
7721,62,75,3510748,ActualidadRT,Pronostican una caída del 80% en las ventas de automóviles en EE.UU. debido a la pandemia del coronavirus https://t.co/fheK9BSwEc
8923,60,85,3510748,ActualidadRT,"Parque de diversiones se convierte en centro de pruebas de coronavirus

El parque de diversiones World of Adventures de Chessington (Reino Unido) ha sido reconvertido en un gran centro de pruebas de coronavirus para los trabajadores del Servicio Nacional de Salud. https://t.co/xgaqLjEGBx"
8710,92,83,3510748,ActualidadRT,"El número de casos registrados de infección con coronavirus a nivel mundial se ha elevado este sábado a 704.095 en todo el mundo, según la Universidad Johns Hopkins, que recoge las estadísticas oficiales.
https://t.co/0maQXTKE2B"
3281,533,384,3510748,ActualidadRT,"Un adolescente con síntomas del #coronavirus muere en EE.UU. tras negársele la atención médica por no tener seguro médico
https://t.co/pWG6UCB77c"
12055,98,70,3510748,ActualidadRT,"EE.UU. traslada parte de su Comando Norte al ""búnker más seguro del mundo"" por temor al covid-19 https://t.co/CafOiAaNwV"
6301,3827,8415,3510748,ActualidadRT,"Un italiano sustituye la bandera de la UE por la de Rusia

Un ciudadano italiano decidió expresar su agradecimiento a Rusia por la ayuda de este país en la lucha contra el covid-19 poniendo la bandera rusa al lado de la de Italia https://t.co/oTqxhRKWAS"
10800,139,220,3510748,ActualidadRT,"Creíamos que los informes de la Unión Europea sobre ‘injerencia rusa’ ya no podrían sorprendernos, pero algo al nivel del más reciente sobre medios rusos y el coronavirus no nos lo esperábamos 😅

Con @inafinogenova https://t.co/0fPF8DwvAF"
10878,553,514,3510748,ActualidadRT,Cada 17 minutos muere una persona en Nueva York por coronavirus https://t.co/cYd1SZUOOo
4896,3,0,3491032,noticierovv,"#29Mar Cheques de EEUU a ciudadanos por el coronavirus podrían llegar en tres semanas https://t.co/Pnpp6haFrG

#EEUU #NoticieroVenevision #CODVID19 https://t.co/3tTYUaAtQz"
10553,122,215,3473180,Newsweek,Louisiana Governor on not shutting down Mardi Gras over coronavirus concerns: No one from federal government told us to cancel events https://t.co/dEmczMj7fd
6444,22,34,3473180,Newsweek,"Trump extends social distancing guidelines until April 30, says coronavirus deaths to likely peak ""in two weeks"" https://t.co/ivKDFboWa1"
11337,2381,10463,3452208,benshapiro,"This is nuts. And demonstrates that the WHO, which bought China's ""no human-to-human transmission"" lie wholesale, is a deeply troubled organization. https://t.co/Q1VMNr1kel"
11375,58,205,3445798,rapplerdotcom,The 46-year-old doctor didn't hesitate to join frontliners in the fight against the #coronavirus. #COVID19PH  https://t.co/dXtwvryPrJ
7995,134,339,3445798,rapplerdotcom,"Fashion designers led by Mich Dulce design a suit to protect medical pandemic frontliners, as worldwide PPE supplies become scarce. #COVID19PH #coronavirus  https://t.co/rcSSAUjEpo"
10222,9,6,3419890,CNNChile,Gendarmería confirma el primer reo contagiado por COVID-19 en Cárcel de Puente Alto https://t.co/aamngNgDj7 https://t.co/jRmIz2Z967
5490,524,1091,3389896,matteorenzi,"Per chi ha voglia di ascoltare, condividere, criticare. Ecco ciò che penso di cosa dobbiamo fare per vivere l’emergenza covid nei prossimi mesi https://t.co/4uAwXrdYAs"
10109,28,60,3370836,T13,Coronavirus: Turbus suspende todos sus servicios a partir de este martes » https://t.co/iGJMWr8ucO https://t.co/WSZEB0Vvb8
3734,61,48,3370834,T13,Transantiago: Subus confirma que conductor dio positivo a test de coronavirus » https://t.co/4O3HOnzHkt https://t.co/ioz1x7x0ri
806,20266,61044,3351049,jaketapper,"Dr. Fauci told me today that the coronavirus could kill anywhere from 100,000 to 200,000 Americans, and infect millions more. Americans.

The president is tweeting about TV ratings for press conferences. https://t.co/bxGaBsOww9"
11922,1207,2142,3351049,jaketapper,"VERIFIED @gofundme for the family of Dr. Burks --

https://t.co/YuZMwGtMYS https://t.co/DVUgdpaT5g"
3774,676,1876,3351046,jaketapper,"According to CNN Health’s tally of US cases that are detected and tested in the United States through US public health systems, there are at least 135,856 cases of the novel coronavirus in the United States. 
 
2,391 people have died in total in the US from coronavirus."
8077,1207,1400,3350029,biobio,"ACTUALIZADO 🔴 Recibimos el certificado del examen de coronavirus al que fue sometido la persona fallecida. Es NEGATIVO a coronavirus, indicando como diagnóstico una “influenza con infección respiratoria aguda (IRA) grave”.
https://t.co/IdEDQUBO6k"
1588,174,564,3304702,THR,"Six Asian and Asian American actors, creatives and advocates open up about incidents they've recently endured, reactions to Trump's attempts to racialize the pandemic, and how they and others in their community can advocate for truth and peace https://t.co/AOOuVii6oN"
11968,54,237,3304702,THR,"Asian and Asian American actors, creatives and advocates talk inclusivity amid a crisis and say Trump's attempt to racialize the pandemic is ""only adding fuel to an already blazing fire.""
https://t.co/uCTOm8YN8c"
8014,19,35,3304701,THR,"Alan Merrill, ""I Love Rock 'N' Roll"" songwriter, dies from #coronavirus at 69 https://t.co/Ast9pIkuVq"
9809,1860,17609,3282020,actor_nithiin,Thankuuu sooo muchh sirrr😘😘😘 very sweet of u sirrrrr 🤗🤗🤗 https://t.co/c3Dbshq9GK
12733,81,24,3268944,nelsonbocaranda,Un paciente en Islandia porta dos cepas distintas del coronavirus https://t.co/CGkZKr26j7 vía @EL NACIONAL
12810,14,3,3268944,nelsonbocaranda,MADURO DICE QUE HAY 5 PACIENTES DE COVID-19 EN TERAPIA INTENSIVA EN CLINICAS PRIVADAS;  https://t.co/bBfrZpK1nT
11379,1900,2021,3268943,nelsonbocaranda,Que casualidad. Cuba y VENEZUELA tienen la misma cifra de infectados por COVID.19: 19. Fallecidos 2 Venezuela y 3 Cuba.
3080,953,587,3268943,nelsonbocaranda,En pagina web de El Nacional: Un médico residente de primer año del área de Traumatología del Hospital Clínico Universitario de Caracas dio positivo a la prueba de coronavirus.
4937,4688,15250,3259831,Jemima_Khan,Please share the hopeful news too 🙏🏼 https://t.co/nPjcb2wJ0o
272,81,93,3259435,nikkei,"新型コロナによるアメリカの死者数は10万～20万人に拡大する可能性があると米国立アレルギー・感染症研究所長。被害が深刻なニューヨーク以外の大都市圏でも感染の急拡大が起こりうると警戒を呼びかけました。
#新型コロナウイルス #新型肺炎 #COVID19
https://t.co/cMCFETWIA7"
1359,229,273,3259435,nikkei,"同時中継でなく、目の前に学生がいない状況で授業をオンライン配信すると、著作物の教材利用に個々の許諾が必要に。文化庁によると、文学作品を朗読することなども含まれます。#新型コロナウイルス #新型肺炎 #COVID19

▶新型コロナ感染防止　「ネット授業」阻む著作権
https://t.co/BIoHbLmJCF https://t.co/sqhV4bAIjL"
7036,30,63,3259423,nikkei,"自動車の世界販売は中国市場の低迷と新型コロナが響き、2020年8000万台を割り込む見通し。再び成長軌道に乗り、1億台に到達するのは「2026年になりそうだ」との見方が出ています。
#新型コロナウイルス #新型肺炎 #COVID19
https://t.co/28tYHsL4yu"
4032,61,133,3259420,nikkei,"この局面で病院に行くとリスクが高いのでは、という見方が浸透しつつあります。新型コロナが病気やけがへの自然治癒力を思い起こすきっかけになるかもしれません。
#新型コロナウイルス #新型肺炎 #COVID19
https://t.co/ZlXvvGnhDC"
12591,2515,12788,3258774,GeorgeTakei,"We are experiencing a global pandemic killing tens of thousands, with depression era level unemployment, and the president is tweeting about his TV ratings."
3736,35,86,3255674,UNAM_MX,"No es fácil mitigar un escenario como los vistos en Wuhan, Italia y España: Dr. Samuel Ponce de León, coordinador del @PUIS_UNAM. #LaUNAMresponde 👇 https://t.co/vj8QDBAHXk"
5283,351,953,3255673,UNAM_MX,"Los trabajadores de la salud son héroes anónimos, se merecen todo nuestro reconocimiento: Antonio Lazcano, #ExpertoUNAM. #LaUNAMresponde sobre la #COVID19. 👇 https://t.co/i5cv0ubewR"
