,Retweets,Favorites,Followers,ScreenName,Text
9340,1102,4324,5410759,ANI,"Maharashtra: 4 Police personnel injured after some Sikh youth broke gates of Gurudwara in Nanded &amp; allegedly attacked them. SP says, 'Permission for Hola Mohalla wasn't granted due to #COVID19. Gurudwara committee was informed &amp; they'd said that they would do it inside Gurudwara"" https://t.co/clOBTQBb9F"
6229,678,2478,5368047,seanhannity,GRIM WARNING: CDC Director Warns of ‘Impending Doom’ from New CoVID Wave in USA https://t.co/ffuU7js3c9
9518,1596,7412,5312906,WhiteHouse,How were the COVID-19 vaccines developed so quickly — and can Dr. Fauci explain in 15 seconds or less? Watch below to find out: https://t.co/0Ch8xG7tL2
4916,873,11154,5268921,jose_simao,"“O país funcionando e só a covid aparece, diz Bolsonaro”. Funcionando com 10 dias de feriado em SP, 10 dias de feriado no Rio e 4 estados em lockdown!"
8460,92,181,5268318,todonoticias,[AHORA] El ministerio de Salud informó este lunes de 14014 nuevos casos de Covid-19 en la Argentina y 163 muertes. https://t.co/pZi97bmwGh https://t.co/XWvYRfWoVX
9195,686,4236,5182043,WhiteHouse,Tune in as President Biden delivers remarks on the COVID-19 response and the state of vaccinations. https://t.co/d2MAp8pYNa
7832,9,8,5147880,ElNacionalWeb,#29Mar | Coronavirus en Brasil: cómo una comunidad indígena se enfrentó al covid-19 (y ganó) https://t.co/SKsYr2Hoe8
5497,45,5,5147880,ElNacionalWeb,"#ServicioPúblico Se solicita con carácter de urgencia para Iván Riera, quien lucha contra el covid-19, ayuda económica. Se agradece a las personas o instituciones que puedan colaborar, ingresar en el siguiente link: https://t.co/cM8Qg2tqgP"
563,39,7,5147879,ElNacionalWeb,#ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituciones que puedan colaborar ingresar aquí  https://t.co/CQhVs0Eryp  https://t.co/7Nb7o3fzxg
1016,10,2,5147879,ElNacionalWeb,#29Mar | #ENOpinión El coronavirus: el arma secreta del régimen venezolano | Por Vladimiro Mujica https://t.co/MLH7iK3o5N
3561,4,11,5088324,ANCALERTS,BIR to allow taxpayers to file 'anywhere' amid COVID-19 surge https://t.co/Oo3zU1RYkV
3907,5,5,5053000,globovision,"Piñera anuncia postergación de elecciones en Chile tras aumento de casos Covid-19 | #Internacionales | 

https://t.co/GAlR41lVFj"
3249,1829,9615,5000428,GretaThunberg,"I don’t get it. Why is it seen as a success that richer countries vaccinate 10s of millions healthy young people, if that leads to further delays of vaccinating risk groups and frontline workers in other parts of the world? Surely solidarity and common sense must come first? -&gt; https://t.co/TdQz4SMTOG"
6646,410,3275,4962098,CoryBooker,"COVID-19 vaccines are proven to be safe and effective. If you have the opportunity to get vaccinated, please don’t hesitate—the sooner we all get vaccinated the safer our grandparents and our loved ones will be from this deadly virus, and the sooner we can return to normal."
7143,21,65,4951095,Milenio,"PRD asegura que cifra real de muertos por covid-19 es superior a 300 mil en México
https://t.co/8FYB4TSWyC https://t.co/7ahuhEu6L7"
8287,6,20,4951095,Milenio,"¿Y el covid? De forma presencial, iglesias celebraron el Domingo de Ramos en #Acapulco https://t.co/WJV36r67V2 https://t.co/VmyOGkbani"
7364,15,63,4951095,Milenio,Biden presentará la primera parte de su paquete de recuperación económica por covid-19 https://t.co/LQmf84uU1v https://t.co/cknQEqi7aB
6288,312,2842,4951095,Milenio,"¡Se está logrando! Por primera vez, Londres registra cero muertes por covid https://t.co/6lIvZTcgGO https://t.co/KtnmHBHkIP"
8877,1,22,4942198,SBTonline,"Após perder o pai para a Covid-19, rapaz organiza festas clandestinas

https://t.co/qEgO9Hdb9F

via #CasosDeFamília https://t.co/uoYky9a1Jk"
9175,379,4788,4911249,iqrarulhassan,"احتیاط پاکستان !! احتیاط !! 
#COVID19"
8196,618,761,4901211,proceso,"La cifra de fallecimientos por covid-19 en México sería de 321 mil 059, cifra 60% superior a las muertes confirmadas por la Secretaría de Salud. https://t.co/iFXgN8vjDN"
9424,15,46,4901211,proceso,"La @UNAM_MX recibió recursos del Gobierno de la CDMX para reforzar dos laboratorios en los que se investigan enfermedades infecciosas y la evaluación preclínica de dos vacunas contra la covid-19.
https://t.co/e2R47L5znT"
8403,505,4059,4760300,Suhelseth,"Given the surge in COVID cases, it might help if the Government did the following:

A/. States must be able to choose the criteria for vaccination and not be strait jacketed 

B/. Sending vaccines globally can wait till every Indian has it. 🙏"
6322,2,3,4517629,FraseSimple,#Salud ⚕️| “Covid-19 crónica”: cuáles son los factores que la hacen más probable https://t.co/PE8YkNomU3
8514,45,99,4509703,politico,"Biden and top health officials warned that coronavirus infections are once again beginning to climb — urging Americans, including elected officials, to double down on precautions to prevent a fourth surge https://t.co/iPNRlV61hq"
9343,15,29,4509702,politico,A growing number of the nation’s school districts are experimenting with a Covid-19 testing regime they hope will get millions of children back into their classroom — if they can keep up with the price tag. https://t.co/IgnbWS2B6K
8085,84,191,4509701,politico,"CDC Director Rochelle Walensky said rebounding Covid case counts gave her a sense of ""impending doom"" and warned the public to continue following public health precautions  https://t.co/f7rYp5it45"
7159,636,6247,4449296,Treyarch,"New in Zombies:

• New Outbreak region: Sanatorium (Night)
• New Outbreak Objective
• New Outbreak Intel
• New Outbreak vehicle
• XP + Battle Pass XP in Dead Ops Arcade 3
• Apply Blueprint feature
• New Onslaught content
• Gameplay improvements, stability &amp; bug fixes https://t.co/Jwa2bpQvkC"
5115,612,9653,4449296,Treyarch,Zombies expands tonight with the massive Sanatorium region in Outbreak after dark. New secrets await... https://t.co/qJmw3tWbB4
1728,5,8,4442080,NTN24,"Resultados del esperado informe de la OMS sobre el origen del coronavirus 
https://t.co/tx3DjFm3aH https://t.co/tXrXWqt4mA"
3180,50,70,4442080,NTN24,Johnson &amp; Johnson entregará hasta 400 millones de dosis de la vacuna contra el covid-19 a los países de la Unión Africana #29Mar https://t.co/UUSoDXG9kp
4214,13354,27603,4423502,tedcruz,"These are the Biden cages. (Faces blurred.) Thousands of kids, in the midst of a pandemic, crammed in at 1500% capacity. 

This is just one of the “pods” at Donna. There are SEVEN more, equally full. https://t.co/zyMm5yiIPZ"
8735,237,211,4336574,bbcmundo,"Coronavirus: ""Brasil es el ejemplo de todo lo que podía salir mal en una pandemia"" https://t.co/7XRVzZv1Zv"
369,595,1527,4214613,marcorubio,Anyone willing to look into how the @WHO investigation into the origins of #Covid19 was conducted will be able to confirm that it was subjected to stringent &amp; troubling restrictions by the Communist Party of #China.
1851,27,206,4214489,marcorubio,"In Jacksonville today visited Jacksonville Classical Academy,a trailblazing tuition-free public charter school

And after a pandemic delay finally visited Rethreaded,which employs human trafficking survivors,to finally bring them their Small Business of the Week award

#Sayfie https://t.co/PEKcQccUwo https://t.co/3HuIhXJf43"
7788,115,314,4202873,MSNBC,"Dr. Birx recalls ""very difficult"" call with former President Trump, says hundreds of thousands of Covid-19 deaths were preventable.
https://t.co/V5TyBtggMs"
2275,402,2415,4202872,MSNBC,"75% of Americans approve of how President Biden is handling the distribution of Covid-19 vaccines, according to a new ABC News / Ipsos poll.

https://t.co/y5ixt7v5g8"
741,35,177,4202871,MSNBC,"At least 90% of adults in the US will be eligible for the Covid-19 vaccine by April 19, President Biden says. https://t.co/0l2PXFZlrq"
9493,14,50,4169583,thehill,Ten states set to open COVID-19 vaccines to all adults as cases surge https://t.co/h2pj6JIkhZ https://t.co/q2Kv20ZgF7
8911,32,78,4169166,thehill,"WATCH: CDC director ditches script, fights back tears as she warns of ""impending doom"" on potential new COVID surge https://t.co/DsPlVaMke5 https://t.co/RGB7sda0K1"
1243,37,79,4169165,thehill,"WATCH: CDC director ditches script, fights back tears as she warns of ""impending doom"" on potential new COVID surge https://t.co/pNh4FQUzFe https://t.co/FxmCYNfBcn"
1889,13,57,4169165,thehill,"Fauci says he and Birx had ""bad cop,"" ""good cop"" roles on Trump coronavirus task force https://t.co/4vQz7DTKNj https://t.co/jJlyvoTpg4"
2390,68,269,4169165,thehill,"Redfield says he thinks ""virus started transmitting somewhere in September, October in Wuhan."" https://t.co/nZA5JEZboX"
909,13,31,4169165,thehill,CDC extends coronavirus eviction ban through June 30 https://t.co/e9BNuToqJM https://t.co/8MxjuByJGr
5616,6,11,4167881,WRadioColombia,"#NoticiaW | Mediante la Resolución 0635 de marzo de 2021, @Minhacienda aprobó la financiación de la adquisición de vacunas adicionales contra el COVID-19, de la empresa Sinovac, por $450.525 millones. &gt;&gt; https://t.co/AMNglsACd7 https://t.co/XT4sWWX54G"
3642,174,886,4128657,CNNPolitics,"JUST IN: President Joe Biden will announce this afternoon that 90% of adults will be eligible to get a coronavirus vaccine within the next three weeks, an administration official tells CNN https://t.co/8iDmmENSTG"
5285,435,979,4128657,CNNPolitics,Six doctors who led the Trump administration's Covid response sat down with Dr. Gupta. They agreed many deaths were avoidable https://t.co/8th0zXfasD
9346,7,24,4105298,CNBC,Here's New York City's potential road to economic recovery after the Covid-19 pandemic https://t.co/lqdp0nBoZW
498,2096,6934,4105059,petrogustavo,"Esta es mi columna sobre mi viaje por el covid, que analizaremos con Gilberto Tobón, esta tarde. Espero sus comentarios.
 https://t.co/1It18qVO92"
1655,18,46,4017059,ExpansionMx,"#OpiniónExpansión | ""Ya hemos vivido dos olas del coronavirus que se han llevado muchas vidas. Viene una tercera ola que podría multiplicar los daños"", apunta @jtorresescobedo  https://t.co/j0a1JmjSSW"
7784,20,115,3924982,newscientist,This cloud of bats in Thailand could help us probe covid-19's origins https://t.co/h2NP8RSQLr https://t.co/3bROzMetnc
5246,29,76,3910102,bbcturkce,"Meksika, Covid-19 ölümlerinin daha önce açıklanandan yüzde 60 fazla olduğunu duyurdu https://t.co/4NIlslAtxo"
8865,4726,2800,3903983,NicolasMaduro,"Estoy convencido que el contagiado de Coronavirus debe ponerse en las manos de profesionales de la medicina y hospitalizarse. ¡Hermanos y Hermanas! La variante P1 y P2 no da tiempo, tiene una carga viral de alta letalidad. ¡Es una batalla por la defensa de la Vida! https://t.co/KTGC74ZniO"
8436,3127,1883,3903983,NicolasMaduro,"Sostuve una excelente videoconferencia con la Alta Comisionada de la ONU para los DDHH, @mbachelet. Conversamos sobre los efectos negativos de las sanciones contra Venezuela, también ampliamos elementos en materia de nuestra política de atención a la Pandemia del Covid-19. https://t.co/3EiegswS2E"
9872,3734,1830,3903983,NicolasMaduro,"#EnVivo 📹 | Junto a la Comisión Presidencial hacemos balance de la lucha contra la Pandemia del Covid-19. 
https://t.co/6wzz3tJ15Q"
8844,3501,1646,3903983,NicolasMaduro,"Estamos desplegados con las jornadas de desinfección en los CDI, hospitales, plazas, en el Metro y los espacios públicos del país, cuidando la salud de nuestro pueblo, en esta lucha frontal contra la Pandemia del Coronavirus. ¡Sigamos Adelante! https://t.co/KTEBAq2ylN"
9401,4309,2203,3903983,NicolasMaduro,"#EnVivo 📹 | Jornada de trabajo para el Balance de la lucha contra el Covid-19. 
https://t.co/CgTSfpmOpz"
8359,2871,1556,3903982,NicolasMaduro,"#EnVivo 📹 | Jornada de Balance de la Lucha contra la Pandemia del Covid-19 en Venezuela. 
https://t.co/E0nL6NlULF"
402,4199,2302,3903980,NicolasMaduro,"¡Hermanos y hermanas! Si presentan algunos de los síntomas relacionados con el Coronavirus, no duden en asistir inmediatamente al Hospital, CDI o al Centro de salud más cercano. Actuemos a tiempo, con prevención y conciencia. Tenemos la experiencia y sabemos cómo hacerlo. https://t.co/PO3aHq69vh"
45,3924,1871,3903980,NicolasMaduro,"Las brigadas médicas están desplegadas, atendiendo a nuestro pueblo, al hombre, a la mujer, a la familia; casa a casa para detectar y diagnosticar a tiempo los casos de contagio con Coronavirus. ¡Nadie baje la guardia! ¡Sabemos cómo hacerlo! https://t.co/8KQuFdXncb"
3854,5718,3466,3903980,NicolasMaduro,"Ante la censura y el bloqueo de Facebook a mi página, anuncio que hoy #28Mar el acostumbrado Balance Semanal de la Lucha contra el Covid-19, será transmitido por la Página Facebook: ""ConCiliaFlores"", y también en mis cuentas de Instagram, YouTube y Twitter. ¡No Nos Callarán! https://t.co/NrEZgjtvPm"
1089,4713,2741,3903979,NicolasMaduro,"¡Máxima Disciplina y Conciencia por la Salud! Cuento contigo hombre, mujer, joven, niño y niña de la Patria, para enfrentar con fuerza el Covid-19. Tenemos la experiencia y sabemos cómo hacerlo. https://t.co/iMWU8t1vM4"
289,8,21,3902464,EconomicTimes,"A day after Maharashtra Chief Minister Uddhav Thackeray asked officials to prepare a plan for implementation of a lockdown, state BJP president Chandrakant Patil said lockdown is not a solution for the rise in cases of coronavirus
https://t.co/n4Bg6Duf5v"
